DATE_HOUR,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDSPEED,HOURLYDRYBULBTEMPF
2015-03-08 17,30.09,46.0,4,5.0,93.0,30.08,4,29.45,8.0,47.0,11.0,48.0
2015-03-08 18,30.09,45.5,4,5.0,93.0,30.085,4,29.465,10.0,46.5,9.5,47.5
2015-03-08 19,30.09,45.0,0,4.443166074332871,93.0,30.08,4,29.45,8.0,46.0,6.0,47.0
2015-03-08 20,30.09,46.0,0,1.0,97.0,30.09,4,29.45,6.0,46.0,7.0,47.0
2015-03-08 21,30.09,46.0,4,1.0,97.0,30.09,4,29.465,3.0,46.0,6.0,47.0
2015-03-08 22,30.0933333333,46.3333333333,4,4.443166074332871,98.0,30.09,4,29.453333333299998,1.33333333333,46.3333333333,5.33333333333,47.0
2015-03-08 23,30.07,47.0,4,8.0,100.0,30.07,4,29.43,0.5,47.0,6.0,47.0
2015-03-09 00,30.07,47.0,0,8.0,100.0,30.07,3,29.445,0.5,47.0,5.5,47.0
2015-03-09 01,30.07,47.0,0,4.443166074332871,100.0,30.06,4,29.43,0.5,47.0,5.0,47.0
2015-03-09 02,30.04,47.0,4,8.0,96.0,30.04,4,29.4,0.5,47.0,6.0,48.0
2015-03-09 03,30.02,47.0,0,8.0,98.0,30.03,4,29.405,2.5,47.0,6.5,47.5
2015-03-09 04,30.02,47.0,4,4.443166074332871,100.0,30.02,4,29.38,5.0,47.0,6.0,47.0
2015-03-09 05,30.03,47.0,4,5.0,96.0,30.03,4,29.39,4.0,47.0,3.0,48.0
2015-03-09 06,30.04,47.0,0,5.0,96.0,30.035,4,29.405,1.33333333333,47.0,5.0,48.0
2015-03-09 07,30.05,47.0,0,4.443166074332871,96.0,30.05,4,29.41,2.0,47.0,6.0,48.0
2015-03-09 08,30.05,47.0,0,0.0,94.5,30.04,4,29.41,2.5,47.5,8.0,48.5
2015-03-09 09,30.03,47.0,0,4.443166074332871,93.0,30.035,3,29.415,6.0,48.0,7.5,49.0
2015-03-09 10,30.01,48.0,0,4.443166074332871,97.0,30.01,3,29.37,6.0,48.0,8.0,49.0
2015-03-09 11,30.03,47.0,0,5.0,93.0,30.03,3,29.39,5.0,48.0,6.0,49.0
2015-03-09 12,29.98,47.5,0,5.0,93.0,30.005,3,29.38,7.0,48.5,7.5,49.5
2015-03-09 13,29.94,48.0,0,4.443166074332871,93.0,29.94,3,29.3,10.0,49.0,10.0,50.0
2015-03-09 14,29.92,47.0,0,6.0,93.0,29.92,4,29.28,7.0,48.0,10.0,49.0
2015-03-09 15,29.89,46.75,0,6.0,93.25,29.9,4,29.265,6.0,47.75,11.25,48.75
2015-03-09 16,29.89,48.0,0,4.443166074332871,97.0,29.88,4,29.25,9.0,48.0,8.0,49.0
2015-03-09 17,29.91,48.0,0,3.0,93.0,29.91,4,29.27,10.0,49.0,7.0,50.0
2015-03-09 18,29.93,48.0,0,3.0,95.0,29.92,4,29.295,9.0,48.5,7.5,49.5
2015-03-09 19,29.93,48.0,0,4.443166074332871,97.0,29.92,3,29.29,4.0,48.0,11.0,49.0
2015-03-09 20,29.93,48.0,0,1.0,97.0,29.93,3,29.29,5.0,48.0,10.0,49.0
2015-03-09 21,29.92,48.0,0,1.0,97.0,29.925,4,29.3,9.0,48.0,10.0,49.0
2015-03-09 22,29.93,48.0,-1,4.443166074332871,97.0,29.93,4,29.29,8.0,48.0,9.0,49.0
2015-03-09 23,29.93,48.0,-1,3.0,97.0,29.93,4,29.29,9.0,48.0,7.0,49.0
2015-03-10 00,29.94,48.0,1,4.0,97.0,29.935,4,29.3066666667,6.0,48.0,6.666666666669999,49.0
2015-03-10 01,29.94,49.0,1,4.443166074332871,100.0,29.94,4,29.3,0.833333333333,49.0,6.666666666669999,49.0
2015-03-10 02,29.94,49.0,1,1.0,100.0,29.94,4,29.3,0.25,49.0,8.5,49.0
2015-03-10 03,29.95,48.5,1,1.0,98.5,29.945,4,29.32,0.25,48.5,8.5,49.0
2015-03-10 04,29.95,49.0,4,4.443166074332871,100.0,29.95,4,29.31,0.25,49.0,6.0,49.0
2015-03-10 05,29.96,48.0,4,2.0,98.5,29.95,4,29.32,1.25,48.0,6.5,48.5
2015-03-10 06,29.97,48.0,1,2.0,97.0,29.96,4,29.334,1.75,48.0,6.8,49.0
2015-03-10 07,30.0,48.0,1,4.443166074332871,95.0,30.01,4,29.36,3.0,48.5,7.5,49.5
2015-03-10 08,30.035,48.3333333333,4,3.0,94.1666666667,30.04,4,29.395,2.66666666667,49.0,9.333333333330001,50.0
2015-03-10 09,30.045,48.6,1,3.0,91.6,30.04,3,29.41,7.75,49.6,9.4,51.0
2015-03-10 10,30.05,49.0,-1,4.443166074332871,86.0,30.05,3,29.41,10.0,51.0,8.0,53.0
2015-03-10 11,30.06,49.0,-1,3.0,83.0,30.06,4,29.42,10.0,51.0,9.0,54.0
2015-03-10 12,30.06,49.0,-1,3.0,81.0,30.06,3,29.43,10.0,51.6666666667,8.0,54.6666666667
2015-03-10 13,30.05,50.0,-1,4.443166074332871,78.0,30.04,3,29.41,10.0,53.0,8.0,57.0
2015-03-10 14,30.04,50.0,-1,8.0,72.0,30.03,4,29.4,10.0,54.0,8.0,59.0
2015-03-10 15,30.03,50.0,-1,8.0,72.0,30.03,4,29.41,10.0,54.0,7.5,59.0
2015-03-10 16,30.05,50.0,-1,4.443166074332871,75.0,30.04,4,29.41,10.0,54.0,6.0,58.0
2015-03-10 17,30.06,50.0,-1,3.0,78.0,30.06,4,29.42,10.0,53.0,6.0,57.0
2015-03-10 18,30.09,50.0,-1,3.0,79.5,30.07,4,29.45,10.0,53.0,5.5,56.5
2015-03-10 19,30.12,50.0,-1,4.443166074332871,81.0,30.11,4,29.48,10.0,53.0,3.0,56.0
2015-03-10 20,30.13,50.0,-1,1.0,83.0,30.12,4,29.49,10.0,52.0,6.0,55.0
2015-03-10 21,30.14,50.0,-1,1.0,83.0,30.13,4,29.51,10.0,52.0,3.0,55.0
2015-03-10 22,30.15,50.0,-1,4.443166074332871,87.0,30.14,4,29.51,10.0,52.0,0.0,54.0
2015-03-10 23,30.15,49.0,-1,0.0,83.0,30.14,4,29.51,10.0,51.0,0.0,54.0
2015-03-11 00,30.15,48.5,-1,4.443166074332871,84.5,30.145,2,29.525,10.0,50.5,1.5,53.0
2015-03-11 01,30.16,48.0,-1,4.443166074332871,97.0,30.15,0,29.52,10.0,48.0,0.0,49.0
2015-03-11 02,30.16,46.0,-1,0.0,97.0,30.15,1,29.52,10.0,46.0,5.0,47.0
2015-03-11 03,30.16,45.0,1,4.443166074332871,97.0,30.15,1,29.535,5.0,45.0,5.0,46.0
2015-03-11 04,30.17,44.5,1,4.443166074332871,95.0,30.17,3,29.53,4.5,45.0,1.5,46.0
2015-03-11 05,30.1925,45.0,1,3.0,98.25,30.21,2,29.5525,1.5625,45.0,5.0,45.5
2015-03-11 06,30.203333333299998,44.75,5,3.0,100.0,30.21,3,29.5725,1.0,44.75,6.5,44.75
2015-03-11 07,30.235,46.5,1,4.443166074332871,100.0,30.24,2,29.595,2.25,46.5,5.0,46.5
2015-03-11 08,30.26,48.0,1,3.0,93.0,30.26,1,29.62,6.0,49.0,8.0,50.0
2015-03-11 09,30.29,48.5,-1,3.0,88.0,30.275,1,29.65,10.0,50.0,7.0,52.0
2015-03-11 10,30.28,48.0,-1,4.443166074332871,70.0,30.27,3,29.64,10.0,53.0,10.0,58.0
2015-03-11 11,30.27,49.0,-1,0.0,69.0,30.26,3,29.63,10.0,54.0,7.0,59.0
2015-03-11 12,30.24,49.6666666667,-1,4.443166074332871,66.0,30.245,2,29.616666666700002,10.0,55.3333333333,7.666666666669999,61.3333333333
2015-03-11 13,30.2,50.0,-1,4.443166074332871,60.0,30.2,2,29.56,10.0,57.0,10.0,64.0
2015-03-11 14,30.2,51.0,-1,6.0,59.0,30.19,1,29.56,10.0,58.0,11.0,66.0
2015-03-11 15,30.2,49.5,-1,6.0,55.0,30.19,1,29.575,10.0,58.0,10.0,66.5
2015-03-11 16,30.19,49.0,-1,4.443166074332871,53.0,30.18,1,29.55,10.0,59.0,10.0,67.0
2015-03-11 17,30.19,49.0,-1,8.0,56.0,30.18,4,29.55,10.0,57.0,6.0,65.0
2015-03-11 18,30.19,49.0,-1,8.0,60.5,30.185,3,29.56,10.0,56.0,6.0,63.0
2015-03-11 19,30.21,48.0,-1,4.443166074332871,67.0,30.21,2,29.57,10.0,53.0,3.0,59.0
2015-03-11 20,30.22,48.0,-1,3.0,65.0,30.22,1,29.58,10.0,54.0,0.0,60.0
2015-03-11 21,30.22,48.5,-1,3.0,66.0,30.22,1,29.59,10.0,54.0,0.0,60.0
2015-03-11 22,30.23,48.0,-1,4.443166074332871,80.0,30.22,2,29.59,10.0,51.0,3.0,54.0
2015-03-11 23,30.22,47.0,-1,8.0,83.0,30.21,2,29.58,10.0,49.0,5.0,52.0
2015-03-12 00,30.2,46.0,-1,8.0,83.0,30.2,2,29.58,10.0,48.0,5.0,51.0
2015-03-12 01,30.18,45.0,-1,4.443166074332871,86.0,30.17,2,29.54,10.0,47.0,5.0,49.0
2015-03-12 02,30.15,47.0,-1,8.0,86.0,30.14,3,29.51,10.0,49.0,7.0,51.0
2015-03-12 03,30.14,47.0,-1,8.0,87.5,30.135,3,29.52,10.0,48.5,5.0,50.5
2015-03-12 04,30.15,47.0,-1,4.443166074332871,86.0,30.14,3,29.51,10.0,49.0,8.0,51.0
2015-03-12 05,30.16,47.0,-1,3.0,89.0,30.15,3,29.52,10.0,48.0,10.0,50.0
2015-03-12 06,30.16,47.0,-1,3.0,89.0,30.15,3,29.535,10.0,48.0,7.5,50.0
2015-03-12 07,30.17,48.0,-1,4.443166074332871,86.0,30.16,2,29.53,10.0,50.0,9.0,52.0
2015-03-12 08,30.19,50.0,-1,3.0,78.0,30.18,3,29.55,10.0,53.0,9.0,57.0
2015-03-12 09,30.19,50.5,-1,3.0,76.5,30.18,3,29.56,10.0,53.5,9.0,58.0
2015-03-12 10,30.17,51.0,0,4.443166074332871,70.0,30.16,1,29.53,10.0,56.0,11.0,61.0
2015-03-12 11,30.155,51.5,-1,8.0,67.5,30.15,3,29.515,10.0,56.5,14.0,62.5
2015-03-12 12,30.13,51.6666666667,-1,8.0,65.0,30.13,2,29.5066666667,10.0,57.3333333333,12.333333333299999,63.6666666667
2015-03-12 13,30.08,52.0,-1,4.443166074332871,59.0,30.07,1,29.44,10.0,59.0,10.0,67.0
2015-03-12 14,30.05,52.0,-1,6.0,55.0,30.04,1,29.41,10.0,61.0,10.0,69.0
2015-03-12 15,30.05,51.5,-1,6.0,55.0,30.04,1,29.425,10.0,60.5,11.5,68.5
2015-03-12 16,30.04,52.0,-1,4.443166074332871,57.0,30.03,2,29.4,10.0,60.0,10.0,68.0
2015-03-12 17,30.02,53.0,-1,8.0,63.0,30.01,3,29.38,10.0,59.0,8.0,66.0
2015-03-12 18,30.05,54.0,-1,8.0,70.5,30.025,2,29.41,10.0,58.5,9.0,64.0
2015-03-12 19,30.05,55.0,-1,4.443166074332871,84.0,30.05,3,29.41,10.0,57.0,10.0,60.0
2015-03-12 20,30.06,54.0,-1,1.0,83.0,30.05,3,29.42,10.0,56.0,8.0,59.0
2015-03-12 21,30.06,54.0,-1,1.0,85.0,30.055,3,29.435,10.0,56.0,8.0,58.5
2015-03-12 22,30.05,53.0,-1,4.443166074332871,87.0,30.04,2,29.41,10.0,55.0,3.0,57.0
2015-03-12 23,30.04,53.5,-1,8.0,88.5,30.02,4,29.4,10.0,55.0,5.0,57.0
2015-03-13 00,30.02,54.0,-1,8.0,88.3333333333,30.015,4,29.3933333333,10.0,55.3333333333,7.666666666669999,57.3333333333
2015-03-13 01,30.02,54.0,-1,4.443166074332871,90.0,30.01,3,29.38,10.0,55.0,7.0,57.0
2015-03-13 02,29.99,54.0,-1,8.0,90.0,29.98,4,29.35,10.0,55.0,7.0,57.0
2015-03-13 03,29.98,54.0,-1,8.0,89.3333333333,29.975,4,29.3533333333,10.0,55.0,8.0,57.0
2015-03-13 04,29.98,53.0,-1,4.443166074332871,87.0,29.96,4,29.34,10.0,55.0,11.0,57.0
2015-03-13 05,29.98,53.0,-1,7.0,90.0,29.96,3,29.34,10.0,54.0,13.0,56.0
2015-03-13 06,29.98,53.0,0,7.0,91.5,29.965,3,29.3475,8.666666666669999,54.0,10.5,55.5
2015-03-13 07,29.985,53.0,0,4.443166074332871,93.0,29.99,2,29.345,4.0,54.0,9.0,55.0
2015-03-13 08,30.0,53.3333333333,0,3.0,94.6666666667,29.99,4,29.36,2.0,53.6666666667,12.0,54.6666666667
2015-03-13 09,30.01,53.0,0,3.0,93.0,29.995,3,29.3766666667,2.0,54.0,13.666666666700001,55.0
2015-03-13 10,30.005,53.0,0,4.443166074332871,93.0,30.0,3,29.365,3.0,54.0,15.0,55.0
2015-03-13 11,29.99,54.0,0,8.0,94.5,29.99,3,29.35,3.0,54.5,13.5,55.5
2015-03-13 12,29.995,54.3333333333,0,8.0,93.0,29.985,3,29.363333333299998,6.5,55.3333333333,12.666666666700001,56.3333333333
2015-03-13 13,29.97,54.0,-1,4.443166074332871,87.0,29.96,3,29.33,10.0,56.0,14.0,58.0
2015-03-13 14,29.965,54.5,-1,8.0,85.0,29.96,3,29.325,10.0,56.0,14.5,59.0
2015-03-13 15,29.96,54.0,-1,8.0,81.5,29.955,3,29.34,10.0,56.0,14.0,59.5
2015-03-13 16,29.95,54.0,-1,4.443166074332871,80.0,29.95,4,29.31,10.0,56.0,14.0,60.0
2015-03-13 17,29.97,54.0,-1,5.0,83.0,29.96,3,29.33,10.0,56.0,15.0,59.0
2015-03-13 18,29.98,54.0,0,5.0,86.6666666667,29.97,3,29.3466666667,8.0,55.6666666667,16.3333333333,58.0
2015-03-13 19,29.99,54.0,-1,4.443166074332871,90.0,29.98,3,29.35,10.0,55.0,13.5,57.0
2015-03-13 20,29.9866666667,53.0,-1,1.0,88.0,29.99,3,29.3466666667,10.0,54.6666666667,12.0,56.6666666667
2015-03-13 21,30.0,53.0,-1,1.0,87.0,29.99,3,29.37,10.0,55.0,11.5,57.0
2015-03-13 22,30.01,53.0,-1,4.443166074332871,87.0,30.0,4,29.37,10.0,55.0,11.0,57.0
2015-03-13 23,30.0,52.0,-1,0.0,87.0,29.99,4,29.36,10.0,54.0,10.0,56.0
2015-03-14 00,30.0,52.0,-1,4.443166074332871,87.0,29.99,4,29.37,10.0,54.0,11.333333333299999,56.0
2015-03-14 01,30.01,53.0,-1,4.443166074332871,90.0,30.0,4,29.37,10.0,54.0,11.5,56.0
2015-03-14 02,30.01,53.25,-1,3.0,91.0,30.0,3,29.37,10.0,54.0,9.5,55.75
2015-03-14 03,30.02,53.3333333333,-1,3.0,89.3333333333,30.005,4,29.386666666700002,10.0,54.3333333333,11.0,56.3333333333
2015-03-14 04,30.03,51.0,-1,4.443166074332871,84.0,30.02,1,29.39,10.0,53.0,13.0,56.0
2015-03-14 05,30.06,51.0,-1,3.0,84.0,30.05,1,29.42,10.0,53.0,13.0,56.0
2015-03-14 06,30.07,50.5,-1,3.0,82.5,30.055,2,29.44,10.0,53.0,12.0,56.0
2015-03-14 07,30.09,50.0,-1,4.443166074332871,78.0,30.08,3,29.45,10.0,53.0,15.0,57.0
2015-03-14 08,30.09,50.0,-1,0.0,72.0,30.08,1,29.45,10.0,54.0,16.0,59.0
2015-03-14 09,30.09,50.0,-1,4.443166074332871,68.5,30.08,3,29.465,10.0,55.0,17.0,60.5
2015-03-14 10,30.09,49.0,-1,4.443166074332871,62.0,30.08,3,29.45,10.0,55.0,23.0,62.0
2015-03-14 11,30.09,49.0,-1,3.0,60.0,30.08,3,29.45,10.0,56.0,17.0,63.0
2015-03-14 12,30.1,49.0,-1,3.0,61.0,30.085,3,29.47,10.0,55.5,18.5,62.5
2015-03-14 13,30.08,49.0,-1,4.443166074332871,62.0,30.07,4,29.44,10.0,55.0,15.0,62.0
2015-03-14 14,30.09,49.0,-1,5.0,65.0,30.08,4,29.45,10.0,55.0,23.0,61.0
2015-03-14 15,30.11,49.0,-1,5.0,65.0,30.09,4,29.475,10.0,55.0,19.5,61.0
2015-03-14 16,30.12,49.0,-1,4.443166074332871,67.0,30.12,4,29.48,10.0,54.0,14.0,60.0
2015-03-14 17,30.12,48.0,-1,0.0,67.0,30.11,3,29.48,10.0,53.0,18.0,59.0
2015-03-14 18,30.16,48.0,-1,4.443166074332871,67.0,30.13,4,29.515,10.0,53.0,14.0,59.0
2015-03-14 19,30.17,49.0,-1,4.443166074332871,69.0,30.16,3,29.53,10.0,54.0,8.0,59.0
2015-03-14 20,30.17,49.0,-1,1.0,72.0,30.17,3,29.53,10.0,53.0,18.0,58.0
2015-03-14 21,30.19,49.6666666667,-1,1.0,76.0,30.175,3,29.5533333333,10.0,53.0,14.333333333299999,57.3333333333
2015-03-14 22,30.2,49.0,-1,4.443166074332871,77.0,30.19,3,29.56,10.0,52.0,14.0,56.0
2015-03-14 23,30.2,49.6666666667,-1,1.0,80.3333333333,30.19,3,29.56,10.0,52.3333333333,11.666666666700001,55.6666666667
2015-03-15 00,30.2,50.5,-1,1.0,85.0,30.195,3,29.575,10.0,52.5,13.5,55.0
2015-03-15 01,30.22,50.0,-1,4.443166074332871,83.0,30.21,4,29.58,10.0,52.0,10.0,55.0
2015-03-15 02,30.21,50.0,-1,0.0,83.0,30.2,4,29.57,10.0,52.0,11.0,55.0
2015-03-15 03,30.22,48.75,-1,4.443166074332871,78.0,30.205,4,29.585,10.0,51.75,10.0,55.5
2015-03-15 04,30.23,49.0,-1,4.443166074332871,77.0,30.22,4,29.59,10.0,52.0,8.0,56.0
2015-03-15 05,30.245,49.0,-1,3.0,78.5,30.25,4,29.605,10.0,52.0,6.5,55.5
2015-03-15 06,30.26,49.0,-1,3.0,80.0,30.25,4,29.625,10.0,52.0,5.0,55.0
2015-03-15 07,30.28,51.0,-1,4.443166074332871,84.0,30.27,4,29.64,10.0,53.0,7.0,56.0
2015-03-15 08,30.29,52.0,-1,3.0,83.0,30.28,4,29.65,10.0,54.0,8.0,57.0
2015-03-15 09,30.3,52.5,-1,3.0,83.5,30.29,4,29.67,10.0,54.5,8.5,57.5
2015-03-15 10,30.31,53.0,-1,4.443166074332871,81.0,30.31,4,29.67,10.0,55.0,7.0,59.0
2015-03-15 11,30.32,53.0,-1,1.0,78.0,30.31,4,29.68,10.0,56.0,7.0,60.0
2015-03-15 12,30.28,53.5,-1,1.0,78.0,30.29,3,29.67,10.0,56.5,5.0,60.5
2015-03-15 13,30.2533333333,54.0,-1,4.443166074332871,72.0,30.24,3,29.613333333299998,10.0,57.6666666667,4.66666666667,63.0
2015-03-15 14,30.235,53.5,-1,6.0,64.5,30.22,3,29.595,10.0,59.0,4.0,66.0
2015-03-15 15,30.225,53.3333333333,-1,6.0,62.3333333333,30.22,3,29.5966666667,10.0,59.6666666667,5.0,66.6666666667
2015-03-15 16,30.24,53.0,-1,4.443166074332871,63.0,30.23,1,29.6,10.0,59.0,5.0,66.0
2015-03-15 17,30.25,53.0,-1,3.0,63.0,30.24,1,29.61,10.0,59.0,0.0,66.0
2015-03-15 18,30.25,53.5,-1,3.0,68.0,30.24,1,29.62,10.0,58.5,2.5,64.5
2015-03-15 19,30.26,53.0,-1,4.443166074332871,70.0,30.25,3,29.62,10.0,57.0,3.0,63.0
2015-03-15 20,30.27,54.0,-1,3.0,73.0,30.26,3,29.63,10.0,58.0,3.0,63.0
2015-03-15 21,30.27,54.0,-1,3.0,74.0,30.26,3,29.64,10.0,57.5,1.5,62.5
2015-03-15 22,30.25,54.0,-1,4.443166074332871,80.0,30.25,3,29.61,10.0,56.0,0.0,60.0
2015-03-15 23,30.24,53.0,-1,8.0,81.0,30.23,3,29.6,10.0,55.0,5.0,59.0
2015-03-16 00,30.23,52.5,-1,8.0,82.0,30.23,1,29.605,10.0,54.5,5.0,58.0
2015-03-16 01,30.23,52.0,-1,4.443166074332871,90.0,30.22,1,29.59,10.0,53.0,7.0,55.0
2015-03-16 02,30.22,50.0,-1,8.0,89.0,30.21,3,29.58,10.0,51.0,5.0,53.0
2015-03-16 03,30.21,50.0,-1,8.0,91.0,30.2,3,29.585,9.0,51.0,5.5,52.5
2015-03-16 04,30.21,49.0,-1,4.443166074332871,92.0,30.2,3,29.57,10.0,50.0,5.0,51.0
2015-03-16 05,30.22,49.0,-1,3.0,92.0,30.22,4,29.58,10.0,50.0,5.0,51.0
2015-03-16 06,30.24,48.5,1,3.0,92.5,30.225,2,29.6,6.0,49.5,5.0,50.5
2015-03-16 07,30.25,53.0,1,4.443166074332871,97.0,30.24,2,29.61,6.0,53.0,3.0,54.0
2015-03-16 08,30.25,55.0,-1,1.0,84.0,30.24,4,29.61,8.0,57.0,3.0,60.0
2015-03-16 09,30.25,54.0,-1,1.0,73.5,30.24,4,29.62,10.0,58.0,4.5,63.0
2015-03-16 10,30.25,52.0,-1,4.443166074332871,55.0,30.24,4,29.61,10.0,61.0,11.0,69.0
2015-03-16 11,30.23,52.0,-1,8.0,50.0,30.22,4,29.59,10.0,63.0,8.0,72.0
2015-03-16 12,30.2,52.0,-1,8.0,48.0,30.2,4,29.59,10.0,63.5,7.5,73.0
2015-03-16 13,30.16,50.0,-1,4.443166074332871,41.0,30.14,4,29.52,10.0,65.0,7.0,75.0
2015-03-16 14,30.13,52.0,-1,6.0,43.0,30.12,2,29.49,10.0,66.0,7.0,76.0
2015-03-16 15,30.11,52.5,-1,6.0,43.0,30.105,1,29.495,10.0,66.5,9.0,76.5
2015-03-16 16,30.09,53.0,-1,4.443166074332871,43.0,30.08,1,29.45,10.0,67.0,10.0,77.0
2015-03-16 17,30.09,53.0,-1,6.0,50.0,30.08,1,29.45,10.0,64.0,11.0,73.0
2015-03-16 18,30.08,53.5,-1,6.0,51.5,30.07,1,29.46,10.0,63.5,10.5,72.5
2015-03-16 19,30.08,55.0,-1,4.443166074332871,59.0,30.06,1,29.44,10.0,62.0,10.0,70.0
2015-03-16 20,30.09,55.0,-1,5.0,66.0,30.07,2,29.45,10.0,60.0,11.0,67.0
2015-03-16 21,30.09,55.0,-1,5.0,67.0,30.07,2,29.465,10.0,60.0,10.0,66.5
2015-03-16 22,30.08,56.0,-1,4.443166074332871,68.0,30.06,1,29.44,10.0,61.0,10.0,67.0
2015-03-16 23,30.07,57.0,-1,8.0,76.0,30.06,2,29.43,10.0,60.0,6.0,65.0
2015-03-17 00,30.06,57.0,-1,8.0,78.5,30.05,2,29.44,10.0,59.5,6.0,64.0
2015-03-17 01,30.06,57.0,-1,4.443166074332871,84.0,30.04,1,29.42,10.0,59.0,5.0,62.0
2015-03-17 02,30.06,58.0,-1,6.0,84.0,30.04,3,29.42,10.0,60.0,6.0,63.0
2015-03-17 03,30.06,58.0,-1,6.0,84.0,30.04,3,29.435,10.0,60.0,6.0,63.0
2015-03-17 04,30.06,58.0,-1,4.443166074332871,81.0,30.04,3,29.42,10.0,60.0,7.0,64.0
2015-03-17 05,30.08,59.0,-1,3.0,87.0,30.06,3,29.44,10.0,60.0,8.0,63.0
2015-03-17 06,30.1,58.5,-1,3.0,88.5,30.075,1,29.465,10.0,59.5,4.0,62.0
2015-03-17 07,30.14,60.0,-1,4.443166074332871,87.0,30.13,1,29.5,9.0,61.0,3.0,64.0
2015-03-17 08,30.14,60.0,-1,1.0,76.0,30.13,1,29.5,10.0,63.0,7.0,68.0
2015-03-17 09,30.16,60.0,-1,1.0,72.0,30.135,1,29.525,10.0,63.5,6.0,69.5
2015-03-17 10,30.15,59.0,-1,4.443166074332871,62.0,30.13,1,29.51,10.0,65.0,0.0,73.0
2015-03-17 11,30.12,59.0,-1,8.0,58.0,30.11,1,29.48,10.0,66.0,6.0,75.0
2015-03-17 12,30.1,59.5,-1,8.0,56.0,30.095,1,29.485,10.0,67.0,6.0,76.5
2015-03-17 13,30.06,59.0,-1,4.443166074332871,50.0,30.04,1,29.42,10.0,69.0,7.0,79.0
2015-03-17 14,30.05,58.0,-1,6.0,47.0,30.03,1,29.41,10.0,70.0,8.0,80.0
2015-03-17 15,30.04,59.5,-1,6.0,50.5,30.025,1,29.42,10.0,69.5,7.0,79.5
2015-03-17 16,30.03,63.0,-1,4.443166074332871,66.0,30.02,1,29.39,10.0,68.0,10.0,75.0
2015-03-17 17,30.05,62.0,-1,5.0,64.0,30.03,1,29.41,10.0,67.0,15.0,75.0
2015-03-17 18,30.04,62.0,-1,5.0,66.5,30.03,3,29.42,10.0,66.5,7.5,74.0
2015-03-17 19,30.03,62.0,-1,4.443166074332871,73.0,30.01,1,29.39,10.0,65.0,6.0,71.0
2015-03-17 20,30.055,62.0,-1,3.0,73.0,30.04,1,29.415,10.0,65.0,6.0,71.0
2015-03-17 21,30.06,58.5,-1,3.0,68.0,30.04,1,29.43,10.0,63.0,6.0,69.5
2015-03-17 22,30.06,54.0,-1,4.443166074332871,65.0,30.04,2,29.42,10.0,59.0,10.0,66.0
2015-03-17 23,30.03,53.0,-1,8.0,70.0,30.01,2,29.39,10.0,57.0,11.0,63.0
2015-03-18 00,30.03,52.0,-1,8.0,68.5,30.01,3,29.405,10.0,56.5,10.5,62.5
2015-03-18 01,30.04,51.0,-1,4.443166074332871,67.0,30.02,3,29.4,10.0,56.0,8.0,62.0
2015-03-18 02,30.04,50.0,-1,3.0,67.0,30.02,3,29.4,10.0,55.0,10.0,61.0
2015-03-18 03,30.04,49.5,0,3.0,67.0,30.02,3,29.415,10.0,54.5,10.5,60.5
2015-03-18 04,30.03,53.0,-1,4.443166074332871,87.0,30.02,1,29.39,10.0,55.0,7.0,57.0
2015-03-18 05,30.03,52.0,0,6.0,87.0,30.02,1,29.39,10.0,54.0,8.0,56.0
2015-03-18 06,30.025,51.3333333333,0,6.0,85.0,30.015,3,29.3966666667,10.0,53.3333333333,8.666666666669999,56.0
2015-03-18 07,30.0325,51.5,0,4.443166074332871,86.5,30.02,3,29.3925,10.0,53.25,7.75,55.5
2015-03-18 08,30.04,52.0,-1,3.0,85.0,30.03,3,29.4,10.0,54.0,9.0,56.5
2015-03-18 09,30.06,52.0,-1,3.0,82.0,30.04,2,29.425,10.0,54.0,7.0,57.5
2015-03-18 10,30.0533333333,53.0,-1,4.443166074332871,79.0,30.04,4,29.4133333333,10.0,55.6666666667,7.0,59.6666666667
2015-03-18 11,30.04,53.0,-1,8.0,75.0,30.03,1,29.4,10.0,56.0,7.0,61.0
2015-03-18 12,30.025,54.0,0,8.0,79.5,30.015,3,29.385,7.0,56.5,6.5,60.5
2015-03-18 13,30.0,55.0,0,4.443166074332871,82.5,29.98,1,29.36,8.5,57.0,7.5,60.5
2015-03-18 14,29.975,54.0,0,6.0,75.0,29.96,3,29.335,10.0,57.0,7.0,62.0
2015-03-18 15,29.95,54.5,0,6.0,72.5,29.95,3,29.335,10.0,58.0,3.5,63.5
2015-03-18 16,29.94,55.0,-1,4.443166074332871,72.0,29.93,3,29.3,10.0,59.0,1.0,64.3333333333
2015-03-18 17,29.94,56.0,-1,6.0,75.0,29.93,3,29.3,10.0,59.0,5.0,64.0
2015-03-18 18,29.94,56.0,-1,6.0,77.5,29.935,3,29.315,10.0,58.5,5.0,63.0
2015-03-18 19,29.95,55.0,-1,4.443166074332871,84.0,29.94,3,29.31,10.0,57.0,6.0,60.0
2015-03-18 20,29.9633333333,55.0,-1,3.0,81.6666666667,29.96,3,29.3233333333,10.0,57.0,1.6666666666699999,61.0
